No,ObservationDate,Province,Confirmed,Deaths,Recovered
13969,4/23/2021,Sulawesi Tenggara,10382,209,9813
13970,4/23/2021,Sulawesi Utara,15579,503,12781
13971,4/23/2021,Sumatera Barat,35434,765,32417
13972,4/23/2021,Sumatera Selatan,19607,946,17389
13973,4/23/2021,Sumatera Utara,28940,959,25684
13974,4/24/2021,Aceh,10653,426,9211
13975,4/24/2021,Bali,43915,1294,41095
13976,4/24/2021,Banten,46574,1197,43454
13977,4/24/2021,Bengkulu,6404,166,5609
13978,4/24/2021,DKI Jakarta,404161,6580,390332
13979,4/24/2021,Daerah Istimewa Yogyakarta,38132,936,32947
13980,4/24/2021,Gorontalo,5346,161,4989
13981,4/24/2021,Indonesia,1636792,44500,1492322
13982,4/24/2021,Jambi,7304,105,5898
13983,4/24/2021,Jawa Barat,275336,3661,243106
13984,4/24/2021,Jawa Tengah,182301,8116,161022
13985,4/24/2021,Jawa Timur,146073,10547,133498
13986,4/24/2021,Kalimantan Barat,7408,42,6392
13987,4/24/2021,Kalimantan Selatan,32442,925,29114
13988,4/24/2021,Kalimantan Tengah,19545,437,16467
13989,4/24/2021,Kalimantan Timur,67730,1617,64194
13990,4/24/2021,Kalimantan Utara,11639,186,10887
13991,4/24/2021,Kepulauan Bangka Belitung,12205,191,10657
13992,4/24/2021,Kepulauan Riau,10478,246,9234
13993,4/24/2021,Lampung,15485,801,13446
13994,4/24/2021,Maluku,7507,116,7051
13995,4/24/2021,Maluku Utara,4408,120,4095
13996,4/24/2021,Nusa Tenggara Barat,10171,368,7680
13997,4/24/2021,Nusa Tenggara Timur,13987,363,12104
13998,4/24/2021,Papua,20284,259,11163
13999,4/24/2021,Papua Barat,8827,143,8328
14000,4/24/2021,Riau,41298,1017,36610
14001,4/24/2021,Sulawesi Barat,5436,117,5233
14002,4/24/2021,Sulawesi Selatan,61340,928,59953
14003,4/24/2021,Sulawesi Tengah,12038,323,11067
14004,4/24/2021,Sulawesi Tenggara,10385,209,9814
14005,4/24/2021,Sulawesi Utara,15585,503,12782
14006,4/24/2021,Sumatera Barat,35729,771,32676
14007,4/24/2021,Sumatera Selatan,19732,949,17482
14008,4/24/2021,Sumatera Utara,29004,959,25740
14009,4/25/2021,Aceh,10677,428,9320
14010,4/25/2021,Bali,43981,1299,41182
14011,4/25/2021,Banten,46654,1199,43590
14012,4/25/2021,Bengkulu,6518,166,5660
14013,4/25/2021,DKI Jakarta,405057,6594,391294
14014,4/25/2021,Daerah Istimewa Yogyakarta,38355,941,33198
14015,4/25/2021,Gorontalo,5346,161,4989
14016,4/25/2021,Indonesia,1641194,44594,1496126
14017,4/25/2021,Jambi,7333,105,5917
14018,4/25/2021,Jawa Barat,276205,3671,243567
14019,4/25/2021,Jawa Tengah,182548,8116,161332
14020,4/25/2021,Jawa Timur,146309,10567,133713
14021,4/25/2021,Kalimantan Barat,7447,42,6472
14022,4/25/2021,Kalimantan Selatan,32498,927,29176
14023,4/25/2021,Kalimantan Tengah,19626,437,16475
14024,4/25/2021,Kalimantan Timur,67895,1619,64318
14025,4/25/2021,Kalimantan Utara,11655,186,10912
14026,4/25/2021,Kepulauan Bangka Belitung,12468,192,10776
14027,4/25/2021,Kepulauan Riau,10626,247,9405
14028,4/25/2021,Lampung,15566,801,13471
14029,4/25/2021,Maluku,7515,116,7056
14030,4/25/2021,Maluku Utara,4413,120,4095
14031,4/25/2021,Nusa Tenggara Barat,10174,368,7680
14032,4/25/2021,Nusa Tenggara Timur,14001,363,12156
14033,4/25/2021,Papua,20292,259,11187
14034,4/25/2021,Papua Barat,8830,145,8346
14035,4/25/2021,Riau,41702,1025,36834
14036,4/25/2021,Sulawesi Barat,5442,117,5242
14037,4/25/2021,Sulawesi Selatan,61347,928,60004
14038,4/25/2021,Sulawesi Tengah,12047,324,11074
14039,4/25/2021,Sulawesi Tenggara,10387,209,9814
14040,4/25/2021,Sulawesi Utara,15630,503,12793
14041,4/25/2021,Sumatera Barat,35963,773,32753
14042,4/25/2021,Sumatera Selatan,19876,960,17598
14043,4/25/2021,Sumatera Utara,29066,963,25805
14044,4/26/2021,Aceh,10744,431,9353
14045,4/26/2021,Bali,44086,1307,41364
14046,4/26/2021,Banten,46874,1200,43760
14047,4/26/2021,Bengkulu,6560,171,5700
14048,4/26/2021,DKI Jakarta,405805,6608,392633
14049,4/26/2021,Daerah Istimewa Yogyakarta,38539,943,33423
14050,4/26/2021,Gorontalo,5355,161,4992
14051,4/26/2021,Indonesia,1647138,44771,1501715
14052,4/26/2021,Jambi,7375,107,5967
14053,4/26/2021,Jawa Barat,277816,3690,244489
14054,4/26/2021,Jawa Tengah,183194,8169,161820
14055,4/26/2021,Jawa Timur,146555,10591,133976
14056,4/26/2021,Kalimantan Barat,7447,43,6472
14057,4/26/2021,Kalimantan Selatan,32514,930,29388
14058,4/26/2021,Kalimantan Tengah,19723,438,16512
14059,4/26/2021,Kalimantan Timur,67977,1623,64504
14060,4/26/2021,Kalimantan Utara,11678,186,10938
14061,4/26/2021,Kepulauan Bangka Belitung,12662,196,10951
14062,4/26/2021,Kepulauan Riau,10763,251,9552
14063,4/26/2021,Lampung,15633,808,13546
14064,4/26/2021,Maluku,7515,116,7056
14065,4/26/2021,Maluku Utara,4413,120,4115
14066,4/26/2021,Nusa Tenggara Barat,10232,368,7689
14067,4/26/2021,Nusa Tenggara Timur,14072,363,12185
14068,4/26/2021,Papua,20294,260,11205
14069,4/26/2021,Papua Barat,8841,145,8361
14070,4/26/2021,Riau,42316,1039,37042
14071,4/26/2021,Sulawesi Barat,5442,118,5243
14072,4/26/2021,Sulawesi Selatan,61361,928,60074
14073,4/26/2021,Sulawesi Tengah,12086,325,11085
14074,4/26/2021,Sulawesi Tenggara,10390,209,9814
14075,4/26/2021,Sulawesi Utara,15633,504,12942
14076,4/26/2021,Sumatera Barat,36056,779,32809
14077,4/26/2021,Sumatera Selatan,19975,969,17666
14078,4/26/2021,Sumatera Utara,29135,964,25865
14079,4/27/2021,Aceh,10814,431,9363
14080,4/27/2021,Bali,44236,1315,41477
14081,4/27/2021,Banten,47101,1200,43958
14082,4/27/2021,Bengkulu,6630,172,5739
14083,4/27/2021,DKI Jakarta,406199,6625,393233
14084,4/27/2021,Daerah Istimewa Yogyakarta,38703,948,33635
14085,4/27/2021,Gorontalo,5355,161,4992
14086,4/27/2021,Indonesia,1651794,44939,1506599
14087,4/27/2021,Jambi,7407,109,5987
14088,4/27/2021,Jawa Barat,279047,3710,245335
14089,4/27/2021,Jawa Tengah,183550,8210,162455
14090,4/27/2021,Jawa Timur,146792,10618,134221
14091,4/27/2021,Kalimantan Barat,7503,43,6549
14092,4/27/2021,Kalimantan Selatan,32612,937,29518
14093,4/27/2021,Kalimantan Tengah,19780,439,16533
14094,4/27/2021,Kalimantan Timur,68135,1629,64712
14095,4/27/2021,Kalimantan Utara,11702,186,10978
14096,4/27/2021,Kepulauan Bangka Belitung,12822,201,11272
14097,4/27/2021,Kepulauan Riau,10838,253,9572
14098,4/27/2021,Lampung,15702,812,13636
14099,4/27/2021,Maluku,7515,117,7056
14100,4/27/2021,Maluku Utara,4414,120,4119
14101,4/27/2021,Nusa Tenggara Barat,10291,369,7695
14102,4/27/2021,Nusa Tenggara Timur,14200,366,12469
14103,4/27/2021,Papua,20308,260,11221
14104,4/27/2021,Papua Barat,8879,146,8383
14105,4/27/2021,Riau,42699,1050,37371
14106,4/27/2021,Sulawesi Barat,5443,118,5251
14107,4/27/2021,Sulawesi Selatan,61418,928,60114
14108,4/27/2021,Sulawesi Tengah,12125,325,11108
14109,4/27/2021,Sulawesi Tenggara,10396,209,9817
14110,4/27/2021,Sulawesi Utara,15637,504,12943
14111,4/27/2021,Sumatera Barat,36268,783,33056
14112,4/27/2021,Sumatera Selatan,20068,979,17715
14113,4/27/2021,Sumatera Utara,29198,966,25933
14114,4/28/2021,Aceh,10885,435,9470
14115,4/28/2021,Bali,44402,1325,41616
14116,4/28/2021,Banten,47161,1200,44012
14117,4/28/2021,Bengkulu,6695,172,5779
14118,4/28/2021,DKI Jakarta,406838,6639,393915
14119,4/28/2021,Daerah Istimewa Yogyakarta,38995,953,33835
14120,4/28/2021,Gorontalo,5374,161,5022
14121,4/28/2021,Indonesia,1657035,45116,1511417
14122,4/28/2021,Jambi,7504,110,6039
14123,4/28/2021,Jawa Barat,280397,3724,246334
14124,4/28/2021,Jawa Tengah,183777,8267,163090
14125,4/28/2021,Jawa Timur,147089,10642,134481
14126,4/28/2021,Kalimantan Barat,7566,43,6608
14127,4/28/2021,Kalimantan Selatan,32686,938,29615
14128,4/28/2021,Kalimantan Tengah,19898,441,16613
14129,4/28/2021,Kalimantan Timur,68321,1634,64859
14130,4/28/2021,Kalimantan Utara,11723,186,10989
14131,4/28/2021,Kepulauan Bangka Belitung,12982,205,11339
14132,4/28/2021,Kepulauan Riau,10943,255,9592
14133,4/28/2021,Lampung,15817,814,13791
14134,4/28/2021,Maluku,7517,117,7111
14135,4/28/2021,Maluku Utara,4415,120,4145
14136,4/28/2021,Nusa Tenggara Barat,10340,370,7755
14137,4/28/2021,Nusa Tenggara Timur,14231,366,12481
14138,4/28/2021,Papua,20320,260,11246
14139,4/28/2021,Papua Barat,8912,149,8404
14140,4/28/2021,Riau,43178,1061,37642
14141,4/28/2021,Sulawesi Barat,5447,118,5252
14142,4/28/2021,Sulawesi Selatan,61436,928,60169
14143,4/28/2021,Sulawesi Tengah,12173,327,11137
14144,4/28/2021,Sulawesi Tenggara,10407,209,9822
14145,4/28/2021,Sulawesi Utara,15641,504,12943
14146,4/28/2021,Sumatera Barat,36488,787,33287
14147,4/28/2021,Sumatera Selatan,20205,981,17812
14148,4/28/2021,Sumatera Utara,29264,968,25994
14149,4/29/2021,Aceh,10967,438,9526
14150,4/29/2021,Bali,44534,1330,41823
14151,4/29/2021,Banten,47271,1200,44142
14152,4/29/2021,Bengkulu,6739,172,5809
14153,4/29/2021,DKI Jakarta,407825,6662,394395
14154,4/29/2021,Daerah Istimewa Yogyakarta,39254,955,34148
14155,4/29/2021,Gorontalo,5386,161,5023
14156,4/29/2021,Indonesia,1662868,45334,1517432
14157,4/29/2021,Jambi,7596,111,6136
14158,4/29/2021,Jawa Barat,281554,3738,246921
14159,4/29/2021,Jawa Tengah,184362,8341,164501
14160,4/29/2021,Jawa Timur,147414,10668,134734
14161,4/29/2021,Kalimantan Barat,7665,44,6691
14162,4/29/2021,Kalimantan Selatan,32751,941,29674
14163,4/29/2021,Kalimantan Tengah,19960,445,16961
14164,4/29/2021,Kalimantan Timur,68466,1638,65018
14165,4/29/2021,Kalimantan Utara,11736,186,10996
14166,4/29/2021,Kepulauan Bangka Belitung,13220,208,11454
14167,4/29/2021,Kepulauan Riau,11061,256,9629
14168,4/29/2021,Lampung,15914,816,13843
14169,4/29/2021,Maluku,7517,117,7120
14170,4/29/2021,Maluku Utara,4415,120,4145
14171,4/29/2021,Nusa Tenggara Barat,10376,379,7813
14172,4/29/2021,Nusa Tenggara Timur,14263,369,12526
14173,4/29/2021,Papua,20338,260,11285
14174,4/29/2021,Papua Barat,8933,149,8477
14175,4/29/2021,Riau,43757,1071,37922
14176,4/29/2021,Sulawesi Barat,5447,118,5252
14177,4/29/2021,Sulawesi Selatan,61463,929,60206
14178,4/29/2021,Sulawesi Tengah,12224,328,11155
14179,4/29/2021,Sulawesi Tenggara,10415,209,9822
14180,4/29/2021,Sulawesi Utara,15646,504,12953
14181,4/29/2021,Sumatera Barat,36769,793,33534
14182,4/29/2021,Sumatera Selatan,20322,988,17936
14183,4/29/2021,Sumatera Utara,29331,969,26052
14184,4/30/2021,Aceh,11045,439,9609
14185,4/30/2021,Bali,44671,1336,41970
14186,4/30/2021,Banten,47343,1210,44174
14187,4/30/2021,Bengkulu,6782,172,5845
14188,4/30/2021,DKI Jakarta,408614,6666,394934
14189,4/30/2021,Daerah Istimewa Yogyakarta,39516,956,34405
14190,4/30/2021,Gorontalo,5394,161,5033
14191,4/30/2021,Indonesia,1668368,45521,1522634
14192,4/30/2021,Jambi,7670,111,6165
14193,4/30/2021,Jawa Barat,282675,3764,247759
14194,4/30/2021,Jawa Tengah,184767,8414,165440
14195,4/30/2021,Jawa Timur,147731,10690,134999
14196,4/30/2021,Kalimantan Barat,7738,44,6761
14197,4/30/2021,Kalimantan Selatan,32958,941,29840
14198,4/30/2021,Kalimantan Tengah,20071,447,16981
14199,4/30/2021,Kalimantan Timur,68627,1640,65194
14200,4/30/2021,Kalimantan Utara,11745,186,11027
14201,4/30/2021,Kepulauan Bangka Belitung,13446,211,11605
14202,4/30/2021,Kepulauan Riau,11175,256,9641
14203,4/30/2021,Lampung,15975,817,13892
14204,4/30/2021,Maluku,7530,117,7127
14205,4/30/2021,Maluku Utara,4417,120,4149
14206,4/30/2021,Nusa Tenggara Barat,10441,379,7842
14207,4/30/2021,Nusa Tenggara Timur,14353,374,12543
14208,4/30/2021,Papua,20365,260,11316
14209,4/30/2021,Papua Barat,8942,151,8514
14210,4/30/2021,Riau,44278,1085,38325
14211,4/30/2021,Sulawesi Barat,5447,118,5253
14212,4/30/2021,Sulawesi Selatan,61494,932,60214
14213,4/30/2021,Sulawesi Tengah,12282,332,11188
14214,4/30/2021,Sulawesi Tenggara,10420,209,9884
14215,4/30/2021,Sulawesi Utara,15649,504,13066
14216,4/30/2021,Sumatera Barat,36931,795,33674
14217,4/30/2021,Sumatera Selatan,20448,992,18013
14218,4/30/2021,Sumatera Utara,29399,970,26116
14219,5/1/2021,Aceh,11169,441,9727
14220,5/1/2021,Bali,44813,1346,42135
14221,5/1/2021,Banten,47396,1210,44202
14222,5/1/2021,Bengkulu,6884,172,5885
14223,5/1/2021,DKI Jakarta,409540,6681,395727
14224,5/1/2021,Daerah Istimewa Yogyakarta,39644,960,34735
14225,5/1/2021,Gorontalo,5400,165,5082
14226,5/1/2021,Indonesia,1672880,45652,1526978
14227,5/1/2021,Jambi,7730,114,6215
14228,5/1/2021,Jawa Barat,283457,3770,248349
14229,5/1/2021,Jawa Tengah,184969,8434,165671
14230,5/1/2021,Jawa Timur,147962,10710,135201
14231,5/1/2021,Kalimantan Barat,7836,44,6829
14232,5/1/2021,Kalimantan Selatan,33046,945,29939
14233,5/1/2021,Kalimantan Tengah,20179,448,16993
14234,5/1/2021,Kalimantan Timur,68764,1641,65386
14235,5/1/2021,Kalimantan Utara,11752,186,11034
14236,5/1/2021,Kepulauan Bangka Belitung,13646,213,11747
14237,5/1/2021,Kepulauan Riau,11355,257,9752
14238,5/1/2021,Lampung,16041,817,13927
14239,5/1/2021,Maluku,7530,117,7130
14240,5/1/2021,Maluku Utara,4417,120,4149
14241,5/1/2021,Nusa Tenggara Barat,10459,379,7877
14242,5/1/2021,Nusa Tenggara Timur,14384,374,12563
14243,5/1/2021,Papua,20365,260,11325
14244,5/1/2021,Papua Barat,8974,151,8546
14245,5/1/2021,Riau,44655,1100,38658
14246,5/1/2021,Sulawesi Barat,5450,118,5253
14247,5/1/2021,Sulawesi Selatan,61519,932,60230
14248,5/1/2021,Sulawesi Tengah,12302,334,11213
14249,5/1/2021,Sulawesi Tenggara,10427,210,9885
14250,5/1/2021,Sulawesi Utara,15655,504,13082
14251,5/1/2021,Sumatera Barat,37110,803,34007
14252,5/1/2021,Sumatera Selatan,20595,997,18087
14253,5/1/2021,Sumatera Utara,29458,974,26172
14254,5/2/2021,Aceh,11237,448,9779
14255,5/2/2021,Bali,44899,1351,42196
14256,5/2/2021,Banten,47451,1212,44270
14257,5/2/2021,Bengkulu,6959,173,5932
14258,5/2/2021,DKI Jakarta,410394,6691,396711
14259,5/2/2021,Daerah Istimewa Yogyakarta,39824,965,35043
14260,5/2/2021,Gorontalo,5400,166,5084
14261,5/2/2021,Indonesia,1677274,45796,1530718
14262,5/2/2021,Jambi,7808,116,6248
14263,5/2/2021,Jawa Barat,284167,3779,248897
14264,5/2/2021,Jawa Tengah,185147,8452,165751
14265,5/2/2021,Jawa Timur,148168,10739,135409
14266,5/2/2021,Kalimantan Barat,7931,45,6902
14267,5/2/2021,Kalimantan Selatan,33058,949,30001
14268,5/2/2021,Kalimantan Tengah,20228,451,17006
14269,5/2/2021,Kalimantan Timur,68816,1646,65514
14270,5/2/2021,Kalimantan Utara,11786,186,11035
14271,5/2/2021,Kepulauan Bangka Belitung,13739,217,11836
14272,5/2/2021,Kepulauan Riau,11500,257,9760
14273,5/2/2021,Lampung,16116,817,13953
14274,5/2/2021,Maluku,7535,117,7137
14275,5/2/2021,Maluku Utara,4417,120,4149
14276,5/2/2021,Nusa Tenggara Barat,10488,380,7883
14277,5/2/2021,Nusa Tenggara Timur,14636,377,12736
14278,5/2/2021,Papua,20365,260,11339
14279,5/2/2021,Papua Barat,8986,151,8555
14280,5/2/2021,Riau,45238,1116,39002
14281,5/2/2021,Sulawesi Barat,5472,119,5259
14282,5/2/2021,Sulawesi Selatan,61523,932,60243
14283,5/2/2021,Sulawesi Tengah,12316,335,11224
14284,5/2/2021,Sulawesi Tenggara,10427,211,9885
14285,5/2/2021,Sulawesi Utara,15656,507,13225
14286,5/2/2021,Sumatera Barat,37380,809,34144
14287,5/2/2021,Sumatera Selatan,20725,1005,18131
14288,5/2/2021,Sumatera Utara,29522,976,26231
14289,5/3/2021,Aceh,11293,449,9793
14290,5/3/2021,Bali,45004,1360,42327
14291,5/3/2021,Banten,47577,1212,44314
14292,5/3/2021,Bengkulu,6966,174,5947
14293,5/3/2021,DKI Jakarta,411151,6711,397398
14294,5/3/2021,Daerah Istimewa Yogyakarta,39981,970,35375
14295,5/3/2021,Gorontalo,5403,168,5087
14296,5/3/2021,Indonesia,1682004,45949,1535491
14297,5/3/2021,Jambi,7890,117,6292
14298,5/3/2021,Jawa Barat,285346,3797,249935
14299,5/3/2021,Jawa Tengah,185687,8484,166349
14300,5/3/2021,Jawa Timur,148385,10759,135662
14301,5/3/2021,Kalimantan Barat,7931,46,6902
14302,5/3/2021,Kalimantan Selatan,33092,950,30046
14303,5/3/2021,Kalimantan Tengah,20302,451,17173
14304,5/3/2021,Kalimantan Timur,68900,1651,65691
14305,5/3/2021,Kalimantan Utara,11804,186,11079
14306,5/3/2021,Kepulauan Bangka Belitung,13821,218,11976
14307,5/3/2021,Kepulauan Riau,11653,257,9760
14308,5/3/2021,Lampung,16211,818,14013
14309,5/3/2021,Maluku,7549,117,7137
14310,5/3/2021,Maluku Utara,4420,120,4182
14311,5/3/2021,Nusa Tenggara Barat,10617,382,7911
14312,5/3/2021,Nusa Tenggara Timur,14697,378,12798
14313,5/3/2021,Papua,20365,260,11355
14314,5/3/2021,Papua Barat,8987,153,8582
14315,5/3/2021,Riau,45579,1134,39400
14316,5/3/2021,Sulawesi Barat,5474,119,5263
14317,5/3/2021,Sulawesi Selatan,61536,932,60252
14318,5/3/2021,Sulawesi Tengah,12372,337,11318
14319,5/3/2021,Sulawesi Tenggara,10427,212,9898
14320,5/3/2021,Sulawesi Utara,15656,508,13234
14321,5/3/2021,Sumatera Barat,37438,814,34242
14322,5/3/2021,Sumatera Selatan,20838,1014,18383
14323,5/3/2021,Sumatera Utara,29590,977,26291
14324,5/4/2021,Aceh,11391,454,9802
14325,5/4/2021,Bali,45154,1369,42450
14326,5/4/2021,Banten,47689,1216,44477
14327,5/4/2021,Bengkulu,7020,174,5985
14328,5/4/2021,DKI Jakarta,411567,6729,397984
14329,5/4/2021,Daerah Istimewa Yogyakarta,40140,981,35629
14330,5/4/2021,Gorontalo,5407,168,5091
14331,5/4/2021,Indonesia,1686373,46137,1541149
14332,5/4/2021,Jambi,7940,120,6355
14333,5/4/2021,Jawa Barat,286255,3824,251194
14334,5/4/2021,Jawa Tengah,186069,8511,167008
14335,5/4/2021,Jawa Timur,148675,10792,135912
14336,5/4/2021,Kalimantan Barat,8048,46,7001
14337,5/4/2021,Kalimantan Selatan,33148,955,30270
14338,5/4/2021,Kalimantan Tengah,20403,451,17416
14339,5/4/2021,Kalimantan Timur,69037,1655,65798
14340,5/4/2021,Kalimantan Utara,11821,186,11099
14341,5/4/2021,Kepulauan Bangka Belitung,13988,220,12199
14342,5/4/2021,Kepulauan Riau,11787,260,9933
14343,5/4/2021,Lampung,16263,821,14052
14344,5/4/2021,Maluku,7549,117,7137
14345,5/4/2021,Maluku Utara,4421,120,4188
14346,5/4/2021,Nusa Tenggara Barat,10647,388,7935
14347,5/4/2021,Nusa Tenggara Timur,14756,378,12823
14348,5/4/2021,Papua,20368,260,11360
14349,5/4/2021,Papua Barat,9008,153,8588
14350,5/4/2021,Riau,46062,1141,39731
14351,5/4/2021,Sulawesi Barat,5474,119,5270
14352,5/4/2021,Sulawesi Selatan,61557,932,60260
14353,5/4/2021,Sulawesi Tengah,12394,338,11415
14354,5/4/2021,Sulawesi Tenggara,10431,212,9898
14355,5/4/2021,Sulawesi Utara,15662,508,13300
14356,5/4/2021,Sumatera Barat,37582,819,34465
14357,5/4/2021,Sumatera Selatan,20949,1024,18549
14358,5/4/2021,Sumatera Utara,29653,977,26356
14359,5/5/2021,Aceh,11482,460,9820
14360,5/5/2021,Bali,45282,1378,42576
14361,5/5/2021,Banten,47762,1219,44670
14362,5/5/2021,Bengkulu,7055,174,6026
14363,5/5/2021,DKI Jakarta,412412,6741,398671
14364,5/5/2021,Daerah Istimewa Yogyakarta,40372,987,35890
14365,5/5/2021,Gorontalo,5411,168,5104
14366,5/5/2021,Indonesia,1691658,46349,1547092
14367,5/5/2021,Jambi,8042,122,6418
14368,5/5/2021,Jawa Barat,287234,3850,252570
14369,5/5/2021,Jawa Tengah,186613,8570,167594
14370,5/5/2021,Jawa Timur,148946,10820,136137
14371,5/5/2021,Kalimantan Barat,8164,50,7101
14372,5/5/2021,Kalimantan Selatan,33256,958,30481
14373,5/5/2021,Kalimantan Tengah,20494,452,17754
14374,5/5/2021,Kalimantan Timur,69174,1660,65900
14375,5/5/2021,Kalimantan Utara,11824,188,11112
14376,5/5/2021,Kepulauan Bangka Belitung,14113,221,12329
14377,5/5/2021,Kepulauan Riau,11881,260,10044
14378,5/5/2021,Lampung,16340,822,14128
14379,5/5/2021,Maluku,7567,117,7144
14380,5/5/2021,Maluku Utara,4428,120,4209
14381,5/5/2021,Nusa Tenggara Barat,10673,400,7935
14382,5/5/2021,Nusa Tenggara Timur,14811,380,12956
14383,5/5/2021,Papua,20386,260,11378
14384,5/5/2021,Papua Barat,9031,153,8626
14385,5/5/2021,Riau,46632,1156,40302
14386,5/5/2021,Sulawesi Barat,5475,119,5273
14387,5/5/2021,Sulawesi Selatan,61563,932,60316
14388,5/5/2021,Sulawesi Tengah,12423,341,11544
14389,5/5/2021,Sulawesi Tenggara,10441,212,9928
14390,5/5/2021,Sulawesi Utara,15664,508,13307
14391,5/5/2021,Sumatera Barat,37845,824,34673
14392,5/5/2021,Sumatera Selatan,21078,1034,18600
14393,5/5/2021,Sumatera Utara,29724,980,26420
14394,5/6/2021,Aceh,11589,461,9858
14395,5/6/2021,Bali,45428,1389,42732
14396,5/6/2021,Banten,47827,1220,44707
14397,5/6/2021,Bengkulu,7105,175,6071
14398,5/6/2021,DKI Jakarta,413318,6762,399237
14399,5/6/2021,Daerah Istimewa Yogyakarta,40601,992,36209
14400,5/6/2021,Gorontalo,5422,168,5108
14401,5/6/2021,Indonesia,1697305,46496,1552532
14402,5/6/2021,Jambi,8126,124,6463
14403,5/6/2021,Jawa Barat,288290,3857,254071
14404,5/6/2021,Jawa Tengah,186985,8583,167997
14405,5/6/2021,Jawa Timur,149201,10848,136386
14406,5/6/2021,Kalimantan Barat,8284,55,7190
14407,5/6/2021,Kalimantan Selatan,33320,960,30621
14408,5/6/2021,Kalimantan Tengah,20568,452,17795
14409,5/6/2021,Kalimantan Timur,69278,1663,66026
14410,5/6/2021,Kalimantan Utara,11832,188,11140
14411,5/6/2021,Kepulauan Bangka Belitung,14281,222,12480
14412,5/6/2021,Kepulauan Riau,12134,271,10133
